region_tz_code,os_code,device_type_code,manufacturer_code,gps_latitude,gps_longitude,location_conf_radius,location_visit_count,shift_profile_code,session_start_epoch,session_duration_mins,time_since_last_login_mins,day_type_code,ip_address_as_int,ip_reputation_code,typing_speed_cpm,click_pattern_code,role_code,scope_code,failed_login_attempts,historic_risk_score,system_mode_code,is_rooted,vpn_tor_usage,overseas_ip,trust_score,label
0.0,0.5,0.0,0.6121482032694576,0.41468842729970323,0.5768136557610242,0.022312850476451908,0.29513392917874004,0.4031545663701571,0.4119940682381724,0.40387234870597394,0.3706834390031568,0.0,0.36108620957170134,0.5,0.4788625797383501,0.0,1.0,1.0,0.5619469026548672,0.5217805608494418,0.0,0.0,0.0,0.0,,0.0
0.0,0.5,0.0,0.20404940108981923,0.4413946587537091,0.28605974395448075,0.015548409866279755,0.12467861078235318,0.4031545663701571,0.3437788071204153,0.19030939871570346,0.3764938136986783,0.0,0.21205497222867065,0.5,0.6488269002054277,0.0,0.5,0.0,0.3761061946902655,0.430574462292404,0.0,1.0,0.0,0.0,,0.0
0.0,0.5,0.0,0.20404940108981923,0.30600890207715137,0.17226173541963008,0.010979961570134505,0.48364145886898213,0.4031545663701571,0.337801240173377,0.580463125121619,0.6456814604419665,0.0,0.31532013365180056,0.5,0.1894258838793383,0.0,0.5,0.0,0.08849557522123895,0.11965695616662127,0.0,1.0,0.0,1.0,,0.0
0.0,0.5,0.0,0.20404940108981923,0.43323442136498513,0.23854907539118053,0.01597976549939218,0.2848630779904502,0.4031545663701571,0.1839533245921956,0.4881299863786729,0.6743310264775454,0.0,0.32551824050851785,0.0,0.41896421234728076,0.0,0.5,0.0,0.21238938053097348,0.19997277429893817,0.0,1.0,0.0,0.0,,0.0
0.0,0.5,0.0,0.4080988021796384,0.20771513353115723,0.3018492176386913,0.6577389121995216,0.29271245697805715,0.4031545663701571,0.24708994406051943,0.3221443860673283,0.5053003455886879,0.0,0.18677752383646928,1.0,0.3913936641799114,0.0,0.5,0.0,0.4424778761061947,0.2107269262183501,0.0,1.0,1.0,0.0,0.3641382623245721,1.0
1.0,0.5,0.0,0.6121482032694576,0.38316023738872407,0.4537695590327169,0.022803027332261486,0.45012175379885455,0.4031545663701571,0.3695842613639684,0.5547771940066161,0.39048883651808397,0.0,0.287243672113935,0.5,0.5944426424478322,0.0,0.5,0.0,0.5486725663716815,0.4767220255921589,0.0,0.0,0.0,0.0,,0.0
0.0,0.5,0.0,0.20404940108981923,0.3898367952522256,0.29800853485063983,0.015450374495117838,0.2415622576827328,0.4031545663701571,0.2427384585435135,0.30346370889278074,0.46425179609388045,0.0,0.19552125492412248,0.5,0.5618985836306628,0.0,0.5,0.0,0.3141592920353983,0.42050095289953715,0.0,1.0,0.0,0.0,,0.0
0.0,0.5,0.0,0.20404940108981923,0.5059347181008903,0.5315789473684209,0.448453001843065,0.33342855976819175,0.4031545663701571,0.5844159562103215,0.4251799961081923,0.5053003455886879,0.0,0.27241868283733034,1.0,0.40307060222726787,1.0,0.5,0.0,0.504424778761062,0.48094200925673836,0.0,1.0,1.0,1.0,0.2864470722591795,1.0
0.0,0.5,0.0,0.20404940108981923,0.5649109792284869,0.30028449502133703,0.017332653621426615,0.5626657960249767,0.8063091327403141,0.47194723251247694,0.45631445806577153,0.45858871428697046,0.0,0.3020664348162288,0.5,0.5195156233106283,0.0,0.5,0.0,0.23451327433628322,0.3453580179689627,0.0,1.0,0.0,0.0,,0.0
0.0,0.0,0.0,0.20404940108981923,0.24258160237388726,0.3267425320056898,0.6413670052154818,0.5217592403651254,0.4031545663701571,0.4353604003366769,0.34598170850359994,0.505080505456432,0.0,0.22557857152203525,1.0,0.46264461022813275,0.0,0.5,0.0,0.588495575221239,0.41560032670841274,0.0,1.0,1.0,1.0,0.1933430385214003,1.0
0.0,0.5,0.0,0.20404940108981923,0.3653560830860535,0.31408250355618783,0.012136778949845106,0.28219673781441734,0.4031545663701571,0.1723417290284175,0.4068884997081144,0.5574552185650594,0.0,0.24079165880121667,0.5,0.4492377554330198,0.0,0.5,0.0,0.3451327433628319,0.23141845902531988,0.0,1.0,0.0,0.0,,0.0
0.0,1.0,0.0,0.5457222397143009,0.518545994065282,0.5506401137980084,0.03174385318222815,0.6350786978465224,0.8063091327403141,0.516927851225006,0.5100214049425958,0.38351770592425183,0.0,0.38100718692436,0.5,0.6756406097956537,1.0,0.5,0.0,0.6371681415929205,0.6653961339504492,0.0,0.0,0.0,0.0,,0.0
0.0,0.5,0.0,0.6121482032694576,0.41617210682492567,0.44267425320056875,0.022332457550684297,0.3339863146009332,0.8063091327403141,0.3993518576835271,0.12716481805798796,0.47211327922334867,0.0,0.5833213235575131,0.5,0.7605146502324576,0.0,0.5,0.0,0.4823008849557522,0.5145657500680643,0.0,0.0,0.0,0.0,,0.0
0.0,0.5,0.0,0.4080988021796384,0.4766320474777449,0.36017069701280224,0.014332771263872009,0.5115155967296522,0.8063091327403141,0.5800243912214569,0.5885386261918661,0.4942753629560583,0.0,0.35120769238112937,0.5,0.3099794572386204,1.0,0.5,1.0,0.2743362831858407,0.26599509937380883,0.0,1.0,0.0,1.0,,0.0
0.0,0.5,0.0,0.20404940108981923,0.3972551928783382,0.39345661450924596,0.015960158425159805,0.29314777782312373,0.4031545663701571,0.27184760639669037,0.396283323603814,0.6129164871305586,0.0,0.27112342660880134,0.5,0.4544275056762893,0.0,0.5,0.0,0.19026548672566373,0.3638714946909883,0.0,1.0,0.0,1.0,,0.0
0.0,0.5,0.0,0.6121482032694576,0.42062314540059365,0.47083926031294454,0.023273597113838675,0.6322763199064061,0.8063091327403141,0.3338906288469161,0.6573263280793928,0.6775209067965774,0.0,0.5094724418880118,1.0,0.23245756297978162,0.0,1.0,0.0,0.2256637168141593,0.3303838823849714,0.0,0.0,0.0,0.0,,0.0
0.0,0.5,0.0,0.6121482032694576,0.44102373887240354,0.5310099573257467,0.6587388729853731,0.3807560978927751,0.8063091327403141,0.6993982353581174,0.4054290718038529,0.5053003455886879,0.0,0.29333552117135137,1.0,0.4096659098280896,1.0,0.5,1.0,0.5088495575221239,0.43574734549414645,0.0,1.0,1.0,1.0,0.06646187901633553,1.0
0.0,0.5,0.0,0.6121482032694576,0.45066765578635015,0.4706970128022758,0.029998823575546063,0.4274850698553919,0.8063091327403141,0.4581885223843898,0.5636310566258027,0.6102080567011668,0.0,0.5711567550711222,0.5,0.6232025083792844,0.0,0.5,0.0,0.1504424778761062,0.5205554043016607,0.0,0.0,0.0,0.0,,0.0
1.0,0.5,0.0,0.6121482032694576,0.5560089020771514,0.5223328591749643,0.02854790008234972,0.7238297351344734,0.8063091327403141,0.3203036878839782,0.5267561782447947,0.6539694334280111,0.0,0.8028700908878483,1.0,0.5024326954265326,0.0,1.0,0.0,0.3761061946902655,0.3778927307378165,0.0,0.0,0.0,0.0,,0.0
0.0,0.0,0.0,0.20404940108981923,0.3683234421364986,0.18947368421052624,0.01117603231245834,0.3381354664054742,0.4031545663701571,0.24457638861056807,0.4282934423039502,0.6701298815501366,0.0,0.3371714594288727,0.5,0.28857173748513354,0.0,0.5,0.0,0.20796460176991152,0.1922134494963245,0.0,1.0,0.0,0.0,,0.0
0.0,0.5,0.0,0.20404940108981923,0.20845697329376855,0.18093883357041252,0.00888200462726952,0.39087730754057326,0.4031545663701571,0.26267513297796086,0.48209768437439193,0.6327086942375504,0.0,0.2664921215413104,0.5,0.26694777813817705,0.0,0.5,0.0,0.20353982300884957,0.19166893547508848,0.0,1.0,0.0,1.0,,0.0
0.0,0.5,0.0,0.20404940108981923,0.2618694362017805,0.18506401137980077,0.5067644406101721,0.5261124488157913,0.4031545663701571,0.28638500340676387,0.5726795096322241,0.5053003455886879,0.0,0.2653135875233268,1.0,0.3946372580819548,0.0,0.5,0.0,0.20353982300884957,0.1267356384426899,0.0,1.0,1.0,1.0,0.2704772375395984,1.0
0.0,0.5,0.0,0.4080988021796384,0.19584569732937684,0.25974395448079646,0.017352260695658997,0.4172686337727354,0.4031545663701571,0.3613622439923745,0.274469741194785,0.4336280656706442,0.0,0.40682315701945393,0.5,0.5064331279057196,0.0,0.5,0.0,0.3672566371681416,0.3980397495235502,0.0,0.0,0.0,1.0,,0.0
0.0,0.5,0.0,0.4080988021796384,0.12091988130563802,0.3536273115220483,0.006725226461707388,0.4450067338693222,0.4031545663701571,0.23777432967084167,0.3359603035610041,0.5341016013155233,0.0,0.31180001116947276,0.5,0.3131149313439291,0.0,0.5,0.0,0.5398230088495576,0.2631364007623196,0.0,0.0,0.0,1.0,,0.0
0.0,0.5,0.0,0.4080988021796384,0.46439169139465875,0.45462304409672827,0.024410807419316893,0.4398781101633814,0.4031545663701571,0.5043257201422335,0.45933060906791207,0.31416473940150713,0.0,0.3615759339160065,0.5,0.6186614769164235,1.0,0.5,0.0,0.48672566371681414,0.6543697250204191,0.0,0.0,0.0,0.0,,0.0
0.0,0.5,0.0,0.6121482032694576,0.5074183976261127,0.5477951635846372,0.6125446060938786,0.45501911330585376,0.8063091327403141,0.2242446450962774,0.5208211714341311,0.505080505456432,0.0,0.6222293081170438,0.5,0.4790788193318197,0.0,1.0,0.0,0.3451327433628319,0.3468554315273618,0.0,1.0,1.0,1.0,0.2864470722591795,1.0
0.0,0.5,0.0,0.20404940108981923,0.4124629080118697,0.3897581792318634,0.7106387984784912,0.45744058550653666,0.4031545663701571,0.3086176590153116,0.3239929947460596,0.5055201857209436,0.0,0.3977504797733872,0.5,0.41334198291707214,0.0,0.5,0.0,0.3761061946902655,0.4172338687721208,0.0,1.0,1.0,0.0,0.007885393912593023,1.0
0.0,0.0,0.0,0.20404940108981923,0.18508902077151346,0.06500711237553336,0.005274302968511044,0.1948604932729326,0.4031545663701571,0.15699701694217083,0.227086981903094,0.5654837801950421,0.0,0.23552263845029697,0.5,0.34522651097415935,0.0,0.5,0.0,0.15486725663716816,0.1837734821671658,0.0,1.0,0.0,1.0,,0.0
0.0,0.5,0.0,0.4080988021796384,0.4102373887240357,0.4627311522048363,0.01915611152503824,0.4906746112720892,0.4031545663701571,0.31637589964100243,0.33605759875462154,0.6461629103316068,0.0,0.49361331559760147,0.5,0.36155260028111147,0.0,0.5,0.0,0.168141592920354,0.35189218622379526,0.0,1.0,0.0,0.0,,1.0
0.0,0.5,0.0,0.20404940108981923,0.24962908011869434,0.26088193456614484,0.008921218775734291,0.322463915983077,0.4031545663701571,0.13486169719386965,0.3813971589803464,0.6184058952329865,0.0,0.21675026843183381,0.5,0.42869499405341116,0.0,0.5,0.0,0.2699115044247788,0.2316907160359379,0.0,1.0,0.0,1.0,,0.0
0.0,0.5,0.0,0.4080988021796384,0.23330860534124642,0.2772403982930298,0.0128426336222109,0.2887537580432329,0.4031545663701571,0.07470813556022904,0.5211130570149834,0.5472876124482275,0.0,0.2745612268436653,0.5,0.5207049410747109,0.0,0.5,0.0,0.4646017699115045,0.18350122515654776,0.0,1.0,0.0,1.0,,0.0
0.0,0.5,0.0,0.20404940108981923,0.5029673590504452,0.22702702702702693,0.020646249166699347,0.32902093621189243,0.4031545663701571,0.34685920081533084,0.4740221833041448,0.6250648528390154,0.0,0.3071130112431938,0.5,0.3669585901178506,0.0,0.5,0.0,0.2920353982300885,0.19820310372992103,0.0,1.0,0.0,0.0,,0.0
0.0,0.5,0.0,0.20404940108981923,0.24406528189910992,0.25960170697012797,0.007666366024861773,0.36961460501435195,0.4031545663701571,0.21412171563042648,0.30852305896088733,0.63628329478803,0.0,0.2755500088437702,0.5,0.3292247810574116,0.0,0.5,0.0,0.16371681415929204,0.1434794445956983,0.0,1.0,0.0,1.0,,0.0
0.0,0.0,0.0,0.4080988021796384,0.3768545994065281,0.29772403982930284,0.0207050703893965,0.5167938619760846,0.8063091327403141,0.19257613668244744,0.5194590387234871,0.876603733764806,0.0,0.46223493585986686,0.5,0.5440588171694237,0.0,0.5,0.0,0.19026548672566373,0.2372719847536074,0.0,1.0,0.0,0.0,,0.0
0.0,0.0,0.0,0.20404940108981923,0.4473293768545995,0.23726884779516344,0.9454531194855105,0.41430301051571916,0.4031545663701571,0.4608852982771623,0.369916326133489,0.5053003455886879,0.0,0.19573598880075826,1.0,0.4293437128338199,0.0,0.5,0.0,0.2699115044247788,0.3448135039477266,0.0,1.0,1.0,1.0,0.042459414602625395,1.0
0.0,0.0,0.0,0.20404940108981923,0.17173590504451053,0.14153627311522032,0.007764401396023687,0.2597641105170796,0.4031545663701571,0.1606900539927807,0.13864565090484532,0.5220895364890651,0.0,0.2088158861257915,0.5,0.3695534652394854,0.0,0.5,0.0,0.2168141592920354,0.2952627280152464,0.0,1.0,0.0,1.0,,0.0
0.0,0.5,0.0,0.20404940108981923,0.39799703264094977,0.23556187766714065,0.4862358338888672,0.18488892516562602,0.4031545663701571,0.2428472456814461,0.29889083479276124,0.5055201857209436,0.0,0.2578932995699265,0.5,0.4629689696183371,0.0,0.5,0.0,0.2168141592920354,0.2747073237135856,0.0,1.0,1.0,0.0,0.30890453809116925,1.0
0.0,0.5,0.0,0.20404940108981923,0.23034124629080133,0.11536273115220474,0.009627073448100078,0.35141275218000523,0.4031545663701571,0.12877534310891292,0.35843549328663166,0.6416561876203624,0.0,0.2666075068922388,0.5,0.3419829170721159,0.0,0.5,0.0,0.08849557522123895,0.12578273890552683,0.0,1.0,0.0,1.0,,0.0
0.0,0.5,0.0,0.4080988021796384,0.26891691394658757,0.18790896159317194,0.01715618995333517,0.37082534111469356,0.4031545663701571,0.22800638981294696,0.3341116948822728,0.55530738047292,0.0,0.2343238569415635,0.5,0.4006919666991027,0.0,0.5,0.0,0.2433628318584071,0.24312551048189487,0.0,1.0,0.0,1.0,,0.0
0.0,0.0,0.0,0.20404940108981923,0.4992581602373888,0.21963015647226158,0.014940590565075879,0.47945149573521617,0.8063091327403141,0.4732698550840837,0.37828371278458844,0.6212242457285061,0.0,0.3617393888712339,0.5,0.47951129851875884,0.0,0.5,1.0,0.17256637168141595,0.3060168799346583,0.0,1.0,0.0,0.0,,0.0
0.0,0.5,0.0,0.4080988021796384,0.4792284866468842,0.5082503556187765,0.019842359123171643,0.5059244446258282,0.4031545663701571,0.3627192203970253,0.521891418563923,0.5762119786491262,0.0,0.5337974307223516,0.5,0.36014704292355937,0.0,1.0,0.0,0.23893805309734514,0.3365096651238769,0.0,0.0,0.0,0.0,,0.0
0.0,0.0,0.0,0.20404940108981923,0.40207715133531174,0.23428165007112378,0.009097682443825736,0.36824062359711063,0.4031545663701571,0.296479304678428,0.2885775442693131,0.48669087839323233,0.0,0.29037200902061505,0.0,0.38414963779868094,0.0,0.5,0.0,0.2610619469026549,0.29145112986659405,0.0,1.0,0.0,0.0,,0.0
0.0,0.5,0.0,0.20404940108981923,0.42025222551928765,0.2173541963015646,0.01892082663424964,0.39747513909861376,0.4031545663701571,0.36530148351302216,0.449698384899786,0.5152305243626834,0.0,0.315622215733639,0.5,0.38533895556276354,0.0,0.5,0.0,0.15486725663716816,0.2546964334331609,0.0,1.0,0.0,0.0,,0.0
0.0,0.0,0.0,0.20404940108981923,0.5281899109792286,0.3988620199146513,0.01497980471354065,0.40396414044538764,0.8063091327403141,0.39843575546942134,0.2659077641564507,0.569614576280129,0.0,0.4094714079035031,0.0,0.43107362958157636,0.0,0.5,1.0,0.27876106194690264,0.42404029403757143,0.0,1.0,0.0,1.0,,0.0
0.0,1.0,0.0,0.5626078795306484,0.43916913946587555,0.6324324324324323,0.03264577859691777,0.3873811370036322,0.4031545663701571,0.18589431615832552,0.5618797431406889,0.7712981120129441,0.0,0.6691999287130208,1.0,0.6349875662233755,0.0,1.0,0.0,0.23893805309734514,0.4972774298938197,0.0,0.0,0.0,0.0,,0.0
0.0,0.0,0.0,0.20404940108981923,0.32381305637982194,0.10554765291607371,0.007019332575193132,0.31351263110639516,0.4031545663701571,0.2539721619439774,0.40611013815917496,0.5573299096896736,0.0,0.14801457741251384,0.5,0.3622013190615202,0.0,0.5,0.0,0.06194690265486727,0.18812959433705417,0.0,1.0,0.0,1.0,,0.0
0.0,0.5,0.0,0.4080988021796384,0.47403560830860536,0.23769559032716914,0.8785145680561548,0.6860248404957218,0.8063091327403141,0.5172942921106483,0.5718038528896673,0.5055201857209436,0.0,0.48750420936923566,1.0,0.47518650664936757,0.0,1.0,0.0,0.20796460176991152,0.24475905254560304,0.0,1.0,1.0,1.0,0.18404698022966787,1.0
0.0,0.0,0.0,0.20404940108981923,0.1153560830860535,0.26045519203413914,0.005548802007764402,0.43975567617570643,0.4031545663701571,0.2543214259131048,0.16793150418369332,0.4045300257652634,0.0,0.22823493872696254,0.5,0.38555519515623315,0.0,0.5,0.0,0.5575221238938053,0.3083310645249115,0.0,1.0,0.0,1.0,,0.0
0.0,0.5,0.0,0.4080988021796384,0.3045252225519287,0.3910384068278805,0.01970510960354497,0.45640669849950355,0.4031545663701571,0.2669350082735491,0.4531037166763962,0.7231201470290803,0.0,0.45410717709998216,0.5,0.3721483403611202,0.0,0.5,0.0,0.23008849557522126,0.17043288864688264,0.0,1.0,0.0,1.0,,0.0
0.0,0.5,0.0,0.4080988021796384,0.2985905044510385,0.341394025604552,0.016979726285243725,0.47671713667714166,0.4031545663701571,0.3076042209409593,0.4635143023934618,0.4993382812019099,0.0,0.3188459903255041,0.5,0.4706454751865067,0.0,0.5,0.0,0.39380530973451333,0.3253471276885379,0.0,0.0,0.0,1.0,,0.0
0.0,1.0,0.0,0.4080988021796384,0.43323442136498513,0.33613086770981493,0.030371357985961335,0.3298915779020256,0.8063091327403141,0.773986132502742,0.3178633975481611,0.4702490349018193,0.0,0.3640154968351992,0.5,0.5438425775759542,1.0,0.5,1.0,0.28761061946902655,0.5524094745439695,0.0,0.0,0.0,0.0,,0.0
0.0,0.5,0.0,0.6121482032694576,0.23330860534124642,0.41806543385490746,0.01762675973491236,0.4668543987811017,0.8063091327403141,0.23255827268927476,0.48900564312122985,0.7156675665456079,0.0,0.3192250874776821,0.5,0.3804735647096984,0.0,1.0,1.0,0.4070796460176992,0.25483256193846987,0.0,1.0,0.0,1.0,,0.0
0.0,0.5,0.0,0.20404940108981923,0.2607566765578636,0.3627311522048364,0.012274028469471787,0.2424328993728659,0.4031545663701571,0.2701299147452403,0.24820003891807746,0.6365778805652529,0.0,0.16409099295484436,0.5,0.27008325224348584,0.0,0.5,0.0,0.3230088495575221,0.2630002722570106,0.0,1.0,0.0,1.0,,0.0
0.0,0.5,0.0,0.20404940108981923,0.1387240356083087,0.20668563300142218,0.008352613622995182,0.30977159259410414,0.4031545663701571,0.17515301769795144,0.4460984627359409,0.53520739718077,0.0,0.17840695074277757,0.5,0.3423072764623203,0.0,0.5,0.0,0.39380530973451333,0.16566839096106722,0.0,1.0,0.0,1.0,,0.0
0.0,0.5,0.0,0.4080988021796384,0.26224035608308605,0.32119487908961597,0.015332732049723546,0.33820348528751587,0.4031545663701571,0.17380176693214366,0.41165596419536876,0.5024072494482011,0.0,0.24832077408167458,0.5,0.4643745269758893,0.0,0.5,0.0,0.5353982300884956,0.24639259460931118,0.0,0.0,0.0,1.0,,0.0
0.0,0.5,0.0,0.4080988021796384,0.4065281899109793,0.23499288762446646,0.012411277989098468,0.41456148226747747,0.4031545663701571,0.2866197545991298,0.435395991438023,0.4388140943905591,0.0,0.31557801975862043,0.5,0.32652178613904204,0.0,0.5,0.0,0.41150442477876115,0.21835012251565475,0.0,1.0,0.0,0.0,,0.0
0.0,0.5,0.0,0.20404940108981923,0.26224035608308605,0.2682788051209104,0.009980000784282975,0.25960086520017955,0.4031545663701571,0.20817277687758917,0.23214633197120066,0.6107686490384192,0.0,0.40978047471845347,0.5,0.3939885393015461,0.0,0.5,0.0,0.22123893805309736,0.21739722297849168,0.0,1.0,0.0,1.0,,0.0
