region_tz_code,region_tz_code_trust,os_code,os_code_trust,device_type_code,device_type_code_trust,manufacturer_code,manufacturer_code_trust,is_rooted,is_rooted_trust,gps_latitude,gps_latitude_trust,gps_longitude,gps_longitude_trust,location_conf_radius,location_conf_radius_trust,location_visit_count,location_visit_count_trust,shift_profile_code,shift_profile_code_trust,session_start_epoch,session_start_epoch_trust,session_duration_mins,session_duration_mins_trust,time_since_last_login_mins,time_since_last_login_mins_trust,day_type_code,day_type_code_trust,ip_address_as_int,ip_address_as_int_trust,ip_reputation_code,ip_reputation_code_trust,vpn_tor_usage,vpn_tor_usage_trust,typing_speed_cpm,typing_speed_cpm_trust,click_pattern_code,click_pattern_code_trust,role_code,role_code_trust,scope_code,scope_code_trust,failed_login_attempts,failed_login_attempts_trust,historic_risk_score,historic_risk_score_trust,system_mode_code,system_mode_code_trust
1.1,0.315,2,0.188,1,0.235,5.0,0.103,0,0.054,40.42,0.106,-69.23,0.439,26.41,0.178,406.0,0.149,2.0,0.541,1.7190168e+09,0.406,27.2,0.505,899.78,0.16,0,0.155,2.1326486e+09,0.176,2,0.687,0,0.606,67.46,0.616,3,0.699,3.0,0.674,1,0.583,0.14,0.817,35.35,0.85,0,0.675
1.1,0.3,2,0.122,1,0.019,4.0,0.264,0,0.119,34.3,0.026,-91.03,0.199,19.58,0.196,318.32,0.223,2.0,0.367,1.7186449e+09,0.051,14.34,0.535,-321.52,0.138,0,0.342,1.8920576e+09,0.098,2,0.628,0,0.748,60.82,1.0,2,0.75,2.0,0.636,1,0.737,0.48,0.73,30.27,0.682,0,0.962
1.1,0.076,2,0.455,1,0.463,3.0,0.009,0,0.028,33.57,0.336,-95.38,0.204,18.79,0.221,370.98,0.13,2.0,0.327,1.71984e+09,0.415,1.65,0.466,127.82,0.066,0,0.258,1.7110308e+09,0.246,1,0.832,0,0.854,55.84,0.885,2,0.989,2.0,0.993,1,0.811,0.19,0.954,25.58,1.0,0,0.86
1.1,0.126,2,0.166,1,0.164,3.0,0.29,0,0.202,29.83,0.018,-80.03,0.025,20.11,0.097,342.83,0.329,2.0,0.123,1.7216852e+09,0.25,-1.62,0.173,-474.78,0.366,0,0.136,1.5379662e+09,0.337,1,0.864,0,0.874,54.62,0.854,2,1.0,2.0,0.811,1,0.914,0.94,0.93,43.79,0.785,0,0.861
1.1,0.021,2,0.174,1,0.176,4.0,0.29,0,0.288,27.17,0.257,-91.29,0.294,19.94,0.077,250.31,0.253,2.0,0.29,1.7143968e+09,0.121,1.43,0.166,530.27,0.263,0,0.394,1.7899852e+09,0.181,2,0.577,0,1.0,63.43,1.0,2,0.633,2.0,0.904,1,0.65,0.2,0.619,23.98,0.677,0,0.948
1.1,0.38,1,0.017,1,0.086,2.0,0.371,0,0.222,32.53,0.034,-106.65,0.124,15.78,0.166,265.85,0.424,2.0,0.205,1.7177189e+09,0.358,-3.0,0.065,-158.65,0.101,0,0.424,1.2067547e+09,0.069,2,0.578,0,0.734,46.54,0.902,2,0.762,2.0,0.64,1,0.804,0.1,0.745,14.52,0.713,0,0.699
1.1,0.089,2,0.121,1,0.366,5.0,0.324,0,0.11,27.23,0.346,-93.04,0.464,23.4,0.446,468.48,0.173,3.0,0.497,1.7177134e+09,0.249,31.45,0.404,1791.42,0.319,0,0.144,2.0059135e+09,0.395,2,0.647,0,0.898,54.29,0.906,2,0.603,3.0,0.876,1,0.922,0.05,0.662,11.99,1.0,0,0.553
1.1,0.218,2,0.147,1,0.202,4.0,0.298,0,0.348,30.14,0.346,-96.19,0.191,20.74,0.264,385.3,0.263,3.0,0.417,1.7174231e+09,0.092,14.36,0.09,430.07,0.245,0,0.151,2.0127391e+09,0.093,2,0.746,0,0.914,40.4,0.642,2,0.654,2.0,0.597,1,0.671,0.32,0.898,10.68,0.685,0,0.947
1.3,0.09,2,0.478,1,0.071,5.0,0.263,-1,0.269,31.47,0.013,-65.62,0.121,23.54,0.368,353.5,0.222,2.0,0.33,1.7218068e+09,0.446,30.37,0.349,-735.62,0.264,0,0.474,1.8720772e+09,0.539,2,0.827,0,1.0,53.88,0.716,3,1.0,2.0,0.683,1,0.624,1.46,0.689,51.18,0.568,0,0.649
1.1,0.009,2,0.18,1,0.085,4.0,0.021,-1,0.221,28.18,0.059,-87.63,0.143,18.9,0.06,266.85,0.416,2.0,0.194,1.7173544e+09,0.308,-13.49,0.11,-49.75,0.327,0,0.133,2.1605507e+09,0.23,2,0.787,0,0.571,60.24,0.668,2,0.55,2.0,0.648,1,0.695,0.49,0.969,31.27,0.721,0,0.739
1.1,0.221,2,0.266,1,0.193,5.0,0.36,0,0.202,35.5,0.193,-87.8,0.477,24.08,0.015,375.26,0.484,3.0,0.087,1.7184485e+09,0.37,28.91,0.451,426.41,0.212,0,0.145,2.2196744e+09,0.169,2,0.674,0,0.968,65.66,0.703,2,0.739,2.0,0.751,2,0.595,0.29,0.614,21.64,0.561,0,0.714
1.1,0.104,2,0.116,1,0.037,3.0,0.455,0,0.48,28.0,0.158,-97.33,0.031,18.93,0.2,351.9,0.322,2.0,0.379,1.7177089e+09,0.171,-8.94,0.171,362.64,0.126,0,0.299,1.5778682e+09,0.265,2,0.728,0,0.717,47.34,1.0,2,0.998,2.0,0.574,1,0.565,0.09,0.723,17.21,0.579,0,0.631
1.1,0.027,2,0.218,1,0.482,3.0,0.055,0,0.244,28.31,0.444,-99.95,0.312,17.39,0.024,413.33,0.089,2.0,0.205,1.7179676e+09,0.16,2.64,0.472,577.79,0.326,0,0.141,1.5241766e+09,0.125,2,0.579,0,0.571,41.33,0.903,2,0.595,2.0,0.563,1,0.621,0.1,0.654,15.64,0.748,0,0.556
1.1,0.0,2,0.19,1,0.456,4.0,0.123,0,0.308,29.74,0.235,-92.27,0.14,22.1,0.087,255.65,0.446,2.0,0.175,1.7170621e+09,0.328,27.49,0.064,530.25,0.417,0,0.179,1.776609e+09,0.364,2,0.677,0,0.587,49.6,0.626,2,0.612,2.0,0.561,1,0.978,0.32,0.551,18.96,0.556,0,0.626
1.1,0.099,2,0.151,1,0.064,4.0,0.358,-1,0.373,33.47,0.147,-90.84,0.372,22.27,0.138,159.7,0.056,2.0,0.34,1.7176654e+09,0.382,10.16,0.198,122.67,0.179,0,0.139,8.067303e+08,0.293,2,0.635,0,0.669,61.53,0.683,2,0.633,2.0,0.732,1,0.727,0.58,0.991,28.48,0.693,0,0.657
1.1,0.07,2,0.417,1,0.114,3.0,0.265,0,0.042,28.58,0.103,-87.87,0.266,16.89,0.083,332.08,0.247,2.0,0.393,1.7201546e+09,0.176,3.09,0.473,-845.24,0.101,0,0.095,1.4263304e+09,0.106,1,0.99,0,0.767,49.05,0.996,2,1.0,2.0,0.866,1,0.933,1.13,0.84,35.38,1.0,0,1.0
1.1,0.248,1,0.121,1,0.065,3.0,0.069,0,0.113,26.46,0.262,-104.26,0.09,15.58,0.208,215.9,0.184,2.0,0.184,1.7155388e+09,0.113,-21.79,0.327,78.37,0.204,0,0.131,1.322274e+09,0.423,2,0.597,0,0.613,47.47,0.86,2,0.73,2.0,0.634,1,0.615,0.11,0.589,21.6,0.71,0,0.685
1.1,0.275,2,0.337,1,0.07,5.0,0.084,0,0.091,30.03,0.095,-83.7,0.014,19.1,0.164,583.05,0.232,3.0,0.393,1.7252389e+09,0.529,18.24,0.304,-730.79,0.484,0,0.433,1.6932056e+09,0.368,2,0.724,0,0.561,47.64,0.715,2,0.749,3.0,0.658,2,0.684,0.95,0.561,36.74,0.907,0,1.0
1.1,0.332,2,0.484,1,0.14,3.0,0.226,0,0.093,28.8,0.395,-96.51,0.444,16.58,0.319,253.66,0.274,2.0,0.126,1.7163572e+09,0.166,10.07,0.428,-141.44,0.13,0,0.51,1.3174538e+09,0.128,2,1.0,0,0.65,56.15,0.921,2,0.559,2.0,0.573,1,0.618,0.24,0.75,22.21,0.6,0,0.722
1.1,0.172,1,0.006,1,0.038,3.0,0.148,0,0.14,29.64,0.336,-97.2,0.066,17.01,0.244,241.58,0.378,2.0,0.174,1.7162214e+09,0.419,-16.47,0.505,3.58,0.196,0,0.161,1.6368819e+09,0.195,2,0.592,0,0.616,55.82,0.698,2,0.583,2.0,1.0,1,0.703,0.11,0.662,24.22,0.588,0,0.677
1.1,0.031,2,0.052,1,0.296,5.0,0.305,0,0.36,40.56,0.041,-80.59,0.17,26.85,0.214,292.39,0.361,3.0,0.092,1.7176188e+09,0.123,22.89,0.415,412.97,0.366,0,0.302,2.4675244e+09,0.139,2,0.698,0,1.0,61.48,0.722,2,0.915,3.0,0.554,1,0.699,0.62,0.708,22.18,0.683,0,0.686
1.3,0.063,3,0.095,1,0.44,5.0,0.147,-1,0.234,28.79,0.145,-82.53,0.036,22.26,0.055,540.0,0.142,3.0,0.069,1.7183564e+09,0.379,11.54,0.3,602.57,0.285,0,0.234,2.0925175e+09,0.514,2,1.0,0,0.632,53.38,0.694,3,0.61,3.0,0.92,1,0.824,0.64,0.691,26.91,0.671,0,0.907
1.1,0.116,2,0.284,1,0.041,4.0,0.043,0,0.151,30.12,0.006,-91.58,0.044,20.48,0.169,274.42,0.108,2.0,0.161,1.7172332e+09,0.494,1.83,0.069,840.33,0.486,0,0.137,1.87162e+09,0.19,2,0.6,0,0.696,47.45,0.721,2,0.883,2.0,0.782,1,0.594,-0.23,0.812,18.76,0.691,0,0.669
1.1,0.045,2,0.041,1,0.02,4.0,0.033,0,0.09,31.5,0.077,-85.42,0.144,20.3,0.435,302.21,0.523,2.0,0.325,1.7164228e+09,0.318,-11.41,0.178,-148.28,0.176,0,0.222,1.6078598e+09,0.267,2,0.634,0,0.898,69.34,0.705,2,0.598,2.0,0.725,1,0.859,0.52,0.895,32.7,0.791,0,1.0
1.1,0.043,2,0.235,1,0.003,4.0,0.373,0,0.293,37.2,0.057,-79.48,0.143,22.99,0.077,261.76,0.424,3.0,0.305,1.7212233e+09,0.371,24.4,0.316,355.09,0.329,0,0.236,1.8093819e+09,0.342,2,0.621,0,0.729,34.92,1.0,2,0.729,3.0,0.614,1,0.609,0.07,0.641,24.04,0.827,0,0.672
1.1,0.261,2,0.139,1,0.407,3.0,0.412,0,0.245,34.91,0.183,-81.88,0.389,19.33,0.196,241.28,0.33,2.0,0.41,1.7183913e+09,0.124,-8.02,0.27,441.01,0.536,0,0.32,1.8545935e+09,0.066,2,0.556,0,0.804,30.34,0.631,2,0.654,2.0,0.634,2,1.0,0.55,0.593,19.27,0.631,0,0.707
1.1,0.138,2,0.046,1,0.042,4.0,0.196,0,0.01,39.26,0.152,-73.04,0.174,22.53,0.031,378.08,0.173,2.0,0.189,1.7223781e+09,0.069,32.5,0.171,202.61,0.479,0,0.129,1.8991666e+09,0.198,2,0.714,0,0.674,67.32,0.88,3,0.882,3.0,0.985,1,0.557,0.08,0.886,32.49,0.601,0,0.645
1.1,0.437,2,0.041,1,0.454,4.0,0.46,-1,0.156,29.97,0.089,-84.49,0.057,18.78,0.122,470.36,0.507,2.0,0.122,1.7203807e+09,0.29,13.53,0.513,-363.16,0.428,0,0.289,2.0623836e+09,0.419,2,0.654,0,1.0,38.29,0.741,2,0.621,2.0,0.738,1,0.644,0.79,0.572,29.91,0.719,0,0.615
1.1,0.014,2,0.126,1,0.042,3.0,0.31,0,0.356,31.01,0.17,-94.39,0.455,20.68,0.083,366.18,0.168,2.0,0.202,1.7189061e+09,0.385,16.56,0.12,78.15,0.136,0,0.127,1.6596604e+09,0.075,1,0.84,0,0.764,59.25,0.793,2,1.0,2.0,0.853,1,0.883,0.31,1.0,21.21,0.961,0,0.971
1.1,0.456,2,0.016,1,0.409,3.0,0.305,0,0.033,30.42,0.461,-96.35,0.081,19.73,0.314,356.71,0.383,3.0,0.166,1.71885e+09,0.44,9.93,0.26,265.66,0.408,0,0.477,1.9058344e+09,0.398,2,0.566,0,0.75,42.01,0.597,2,0.697,2.0,0.612,1,0.898,0.2,0.655,16.29,0.655,0,0.866
1.1,0.16,2,0.458,1,0.042,3.0,0.271,0,0.195,33.04,0.335,-91.82,0.208,19.05,0.019,256.13,0.06,2.0,0.192,1.7179854e+09,0.433,3.64,0.252,41.24,0.11,0,0.43,1.5500902e+09,0.227,2,0.639,0,0.826,50.49,0.928,2,0.998,2.0,0.714,1,0.743,0.08,0.883,18.57,0.725,0,0.679
1.1,0.009,2,0.217,1,0.078,5.0,0.282,-1,0.087,30.1,0.29,-77.07,0.108,24.63,0.097,290.29,0.051,2.0,0.261,1.7181599e+09,0.239,-13.01,0.067,678.8,0.428,0,0.218,2.5992812e+09,0.448,2,0.743,0,0.948,82.62,0.624,2,0.934,2.0,0.887,1,0.65,-0.04,0.774,41.41,0.934,0,0.961
1.1,0.104,2,0.36,1,0.43,4.0,0.034,0,0.176,35.23,0.218,-92.04,0.214,22.69,0.283,357.11,0.107,2.0,0.123,1.7173098e+09,0.21,6.61,0.226,507.85,0.298,0,0.062,1.981227e+09,0.154,2,0.715,0,0.913,56.44,0.682,2,0.685,2.0,0.603,1,0.703,0.18,0.666,25.3,0.602,0,0.557
1.1,0.286,2,0.26,1,0.119,5.0,0.416,-1,0.208,36.87,0.006,-82.89,0.325,27.27,0.064,207.99,0.307,2.0,0.498,1.7171318e+09,0.151,30.7,0.501,96.29,0.345,0,0.27,2.0362604e+09,0.393,2,0.968,0,1.0,81.33,0.649,3,0.619,2.0,0.673,1,0.805,0.52,0.71,33.29,0.917,0,0.565
1.3,0.213,2,0.122,1,0.304,4.0,0.198,-1,0.004,35.66,0.151,-76.14,0.045,25.41,0.285,334.47,0.38,3.0,0.516,1.7228052e+09,0.336,2.99,0.188,-206.01,0.404,0,0.081,2.3013786e+09,0.203,1,0.995,0,0.915,78.14,0.973,2,0.999,2.0,0.779,1,0.894,0.95,0.978,47.49,0.785,1,0.97
1.1,0.458,2,0.361,1,0.018,5.0,0.053,-1,0.145,35.21,0.024,-61.56,0.088,26.11,0.129,473.67,0.262,3.0,0.09,1.7162171e+09,0.09,-3.25,0.365,1177.76,0.186,0,0.302,3.4841254e+09,0.125,2,0.748,0,0.642,54.35,0.676,2,0.957,3.0,0.553,2,0.909,0.75,0.68,29.22,0.743,0,0.868
1.1,0.102,2,0.197,1,0.17,4.0,0.148,0,0.02,27.59,0.45,-92.82,0.429,21.19,0.258,286.9,0.163,3.0,0.133,1.7191768e+09,0.077,15.3,0.361,1182.77,0.12,0,0.299,1.238244e+09,0.151,2,0.702,0,0.65,22.87,0.609,2,0.845,3.0,0.812,2,0.611,0.27,0.723,15.34,0.743,0,0.836
1.1,0.229,2,0.143,1,0.422,3.0,0.486,0,0.026,26.69,0.041,-95.55,0.37,16.64,0.255,235.11,0.43,2.0,0.216,1.7170179e+09,0.089,-4.19,0.215,242.17,0.202,0,0.228,1.6185184e+09,0.125,2,0.738,0,0.653,43.03,0.783,2,0.598,2.0,0.667,1,0.649,0.21,0.563,19.05,0.675,0,0.578
1.1,0.073,2,0.184,1,0.161,5.0,0.094,-1,0.419,29.96,0.071,-80.35,0.301,20.11,0.461,397.09,0.268,2.0,0.073,1.7175191e+09,0.308,20.2,0.28,-613.12,0.115,0,0.501,1.9504012e+09,0.054,2,0.712,0,0.605,55.05,0.649,2,0.597,2.0,0.702,1,0.581,1.05,0.707,40.26,0.885,0,0.72
1.1,0.217,2,0.034,1,0.014,4.0,0.309,0,0.309,37.26,0.441,-88.18,0.268,21.82,0.296,386.73,0.476,3.0,0.288,1.7185006e+09,0.337,4.78,0.321,602.89,0.146,0,0.141,2.2830228e+09,0.258,2,0.8,0,0.944,45.35,0.736,2,0.759,3.0,0.916,1,1.0,0.27,0.681,15.42,0.62,0,0.665
1.1,0.277,2,0.009,1,0.013,3.0,0.337,0,0.234,31.84,0.426,-86.21,0.128,21.15,0.062,402.44,0.081,2.0,0.486,1.7212493e+09,0.47,16.53,0.344,-190.43,0.536,0,0.217,1.4787334e+09,0.094,2,0.86,0,0.564,66.44,0.719,2,0.925,2.0,0.733,1,0.697,0.49,0.634,32.14,0.736,0,0.728
1.1,0.233,2,0.252,1,0.134,4.0,0.241,0,0.143,30.87,0.139,-84.89,0.061,20.35,0.394,366.6,0.411,2.0,0.268,1.717105e+09,0.24,7.29,0.084,830.8,0.112,0,0.507,2.2400256e+09,0.197,2,0.706,0,0.727,37.62,0.628,2,0.566,2.0,0.579,1,0.708,0.11,0.641,19.69,0.909,0,0.608
1.1,0.38,2,0.141,1,0.355,5.0,0.025,-1,0.495,38.1,0.078,-69.07,0.012,23.69,0.024,267.24,0.242,2.0,0.192,1.7206461e+09,0.325,13.45,0.533,-810.66,0.414,0,0.361,2.0778725e+09,0.132,2,0.999,0,0.83,73.58,0.591,3,0.806,3.0,0.557,1,0.873,1.0,0.748,50.98,0.767,0,0.574
1.1,0.289,2,0.33,1,0.01,3.0,0.187,0,0.127,27.34,0.296,-98.5,0.207,16.65,0.036,411.7,0.362,2.0,0.153,1.7191788e+09,0.184,0.05,0.297,1158.35,0.215,0,0.456,1.4094911e+09,0.383,2,0.936,0,0.674,36.28,0.697,2,0.589,2.0,0.739,1,0.784,-0.04,0.867,16.55,0.736,0,0.742
1.1,0.137,2,0.026,1,0.163,4.0,0.007,0,0.397,34.54,0.054,-86.92,0.163,25.58,0.323,254.46,0.056,2.0,0.195,1.7173901e+09,0.226,16.96,0.543,551.42,0.397,0,0.444,1.7108973e+09,0.451,2,0.576,0,0.601,62.48,0.674,2,0.677,2.0,0.624,1,0.589,0.42,0.701,27.71,0.612,0,0.565
1.1,0.156,1,0.013,1,0.355,3.0,0.312,0,0.092,32.49,0.254,-105.08,0.223,17.19,0.085,199.52,0.306,2.0,0.059,1.7180637e+09,0.182,-1.76,0.302,213.58,0.277,0,0.112,1.1302906e+09,0.099,1,1.0,0,1.0,42.31,1.0,2,0.978,2.0,0.949,1,1.0,0.32,0.843,10.94,1.0,0,0.88
1.3,0.254,2,0.131,1,0.054,3.0,0.443,0,0.49,26.92,0.262,-108.11,0.114,16.69,0.046,419.19,0.41,3.0,0.379,1.7191306e+09,0.438,-15.48,0.284,-403.02,0.165,0,0.124,1.7078547e+09,0.458,2,0.705,0,0.682,47.2,0.72,2,0.618,2.0,0.763,1,0.747,0.5,0.947,9.42,0.59,0,1.0
1.1,0.458,2,0.002,1,0.081,3.0,0.126,-1,0.36,33.7,0.041,-84.19,0.487,20.71,0.484,215.19,0.269,2.0,0.298,1.7198074e+09,0.261,-3.33,0.141,-132.68,0.098,0,0.323,1.6319369e+09,0.174,2,0.93,0,0.698,53.99,0.994,2,0.677,2.0,0.686,1,0.919,0.63,0.79,36.28,1.0,0,0.603
1.1,0.079,2,0.314,1,0.23,5.0,0.453,-1,0.394,29.36,0.292,-91.39,0.265,21.34,0.004,415.61,0.133,3.0,0.181,1.7179145e+09,0.478,11.99,0.316,432.54,0.224,0,0.253,1.7246257e+09,0.07,2,0.696,0,0.677,41.16,0.669,2,0.796,2.0,0.895,2,0.737,0.58,0.728,13.57,0.858,0,0.626
1.1,0.411,2,0.039,1,0.258,4.0,0.175,0,0.449,29.48,0.155,-89.94,0.043,19.0,0.456,375.81,0.145,2.0,0.399,1.7154216e+09,0.13,3.45,0.09,892.61,0.385,0,0.235,1.5518213e+09,0.101,2,0.587,0,0.656,46.79,0.733,2,0.55,2.0,0.577,1,0.977,0.1,1.0,14.47,0.944,0,0.862
1.1,0.079,2,0.014,1,0.071,4.0,0.24,0,0.316,33.34,0.33,-89.7,0.023,20.8,0.087,370.24,0.513,3.0,0.456,1.7178783e+09,0.216,15.28,0.089,1172.04,0.129,0,0.303,1.7030144e+09,0.115,2,0.831,0,0.66,39.58,0.848,2,0.777,3.0,0.589,2,0.652,-0.23,0.715,16.61,0.727,0,0.884
1.1,0.143,1,0.164,1,0.279,2.0,0.293,0,0.035,32.65,0.132,-100.94,0.315,16.21,0.483,237.38,0.349,2.0,0.141,1.7172595e+09,0.178,8.84,0.442,174.05,0.266,0,0.095,1.1191913e+09,0.361,1,0.814,0,0.8,52.22,0.881,2,0.951,2.0,0.78,1,0.981,0.2,0.799,20.28,0.923,0,0.965
1.1,0.406,2,0.157,1,0.027,4.6743364334106445,0.161,-1,0.41,30.55,0.38,-74.95,0.303,23.01,0.026,445.33,0.086,3.0,0.203,1.7198564e+09,0.32,0.41,0.331,-412.22,0.16,0,0.155,2.1788529e+09,0.091,2,0.629,0,0.618,65.32,0.746,3,0.725,2.0,0.684,2,0.646,1.16,0.632,38.25,0.631,0,0.685
1.1,0.054,1,0.287,1,0.083,3.0,0.386,0,0.007,33.64,0.127,-100.98,0.005,18.39,0.313,301.5,0.258,2.0,0.504,1.7183409e+09,0.175,9.05,0.081,378.51,0.443,0,0.084,1.5763616e+09,0.174,1,1.0,0,1.0,47.03,1.0,2,0.762,2.0,0.782,1,0.871,0.18,0.779,13.57,1.0,0,0.815
1.1,0.025,2,0.136,1,0.4,5.0,0.152,-1,0.196,38.56,0.183,-85.07,0.449,27.35,0.102,163.16,0.221,3.0,0.141,1.721242e+09,0.057,-16.57,0.486,-488.35,0.503,0,0.458,1.7657844e+09,0.486,2,0.654,0,0.894,96.92,0.644,2,0.784,2.0,0.658,1,0.705,1.02,0.598,35.7,0.705,0,0.747
1.1,0.133,2,0.217,1,0.023,4.0,0.065,0,0.418,33.82,0.365,-89.07,0.201,20.07,0.499,169.01,0.251,2.0,0.178,1.7183827e+09,0.218,-6.54,0.134,112.01,0.147,0,0.063,1.6175667e+09,0.513,2,0.66,0,0.856,74.08,0.73,2,0.972,2.0,0.649,1,0.786,0.23,0.914,32.44,0.884,0,0.645
1.1,0.202,2,0.378,1,0.332,4.0,0.435,0,0.481,27.79,0.482,-93.28,0.121,15.77,0.294,359.02,0.174,2.0,0.137,1.7174674e+09,0.232,18.58,0.333,334.02,0.169,0,0.488,1.4161235e+09,0.361,2,0.703,0,0.69,40.56,0.691,2,0.854,2.0,0.749,1,0.994,0.22,0.721,15.62,0.602,0,0.659
1.1,0.049,2,0.018,1,0.065,3.0,0.449,0,0.239,33.51,0.03,-87.04,0.001,19.13,0.227,273.72,0.087,2.0,0.226,1.7198125e+09,0.39,14.84,0.188,-80.45,0.138,0,0.401,1.7797384e+09,0.082,2,0.622,0,0.704,46.72,1.0,2,0.819,2.0,0.899,1,0.624,0.24,0.711,29.62,0.691,0,0.789
1.1,0.145,2,0.206,1,0.242,4.0,0.045,0,0.395,32.35,0.044,-95.85,0.428,20.81,0.495,235.77,0.16,2.0,0.244,1.7149158e+09,0.097,19.91,0.125,723.98,0.087,0,0.2,1.6722934e+09,0.537,2,1.0,0,0.684,52.37,0.688,2,0.631,2.0,0.569,1,0.595,0.23,0.788,14.12,0.848,0,0.7
